512 512
8
0 0 0 0
58 61 1 2,30078125
46 45 1 3,26171875
55 50 1 2,17578125
56 48 1 10,5703125
55 54 1 20,5234375
55 54 0 24,9140625
55 54 0 25,6796875
55 54 0 23,3046875
55 54 0 17,9609375
55 54 0 11,1953125
33 38 1 1,01171875
55 53 1 -0,4453125
55 54 0 9,0859375
55 54 0 10,5078125
55 54 0 11,2265625
55 54 0 12,5546875
55 54 0 9,2265625
55 54 0 6,0390625
55 54 0 6,2109375
36 42 1 0,9609375
51 62 1 -0,296875
41 36 1 -1,5234375
29 43 1 -0,11328125
50 46 1 0,62109375
13 13 1 0,19921875
13 14 1 -0,4140625
53 4 1 35,77734375
53 4 1 33,88671875
53 4 0 33,62109375
53 4 1 35,26171875
53 4 1 38,32421875
53 4 1 38,46484375
53 4 1 35,90234375
53 4 1 34,29296875
53 4 0 35,83984375
53 4 0 37,46484375
53 4 1 39,40234375
53 4 0 38,77734375
53 4 1 39,87109375
54 6 1 26,67578125
54 6 0 37,48828125
54 7 0 50,78125
50 15 0 51,4453125
50 15 0 49,5546875
50 15 0 46,7265625
60 36 1 34,30859375
61 38 0 28,33203125
50 15 1 1,2578125
40 27 1 33,64453125
47 21 1 -2,17578125
31 22 0 -5,7421875
31 22 0 2,6796875
43 25 1 -4,06640625
62 49 1 6,8125
62 50 0 -8,55078125
62 49 0 -0,703125
62 49 1 -4,578125
62 49 1 -3,859375
62 58 1 2,265625
44 42 1 2,2265625
62 49 0 0,96875
48 37 1 8,078125
55 48 1 -5,265625
56 46 1 3,5703125
55 54 1 7,2421875
55 54 0 17,4296875
55 54 0 22,3984375
55 54 0 22,6171875
55 54 0 21,7578125
55 54 0 20,7734375
55 54 0 20,4609375
55 54 0 17,2734375
55 54 0 16,5703125
55 54 0 13,3203125
44 58 1 -0,52734375
62 45 1 0,21875
55 54 0 4,8671875
55 54 0 6,3046875
55 54 0 8,3046875
55 54 0 8,6953125
55 54 0 6,9296875
55 54 0 1,8984375
55 54 0 4,4453125
44 58 1 -0,33984375
49 48 1 0,69921875
48 50 1 -0,8515625
48 44 1 -1,1328125
32 49 0 0,65625
31 49 1 1,671875
50 46 1 0,71484375
53 4 1 45,35546875
53 4 0 33,94921875
53 4 0 31,96484375
53 4 0 33,15234375
53 4 0 34,98046875
53 4 1 33,21484375
53 4 0 31,19921875
53 4 1 31,93359375
53 4 1 32,76171875
53 4 0 35,93359375
53 4 1 36,05859375
53 4 0 36,66796875
53 4 0 36,04296875
54 6 0 34,23828125
54 6 1 43,81640625
54 7 0 55
50 15 1 50,8515625
50 15 0 53,2578125
50 15 0 53,7734375
61 36 1 41,9296875
60 37 0 38,31640625
60 38 0 31,96484375
51 17 1 9,31640625
55 18 0 3,33203125
31 22 0 1,0234375
31 22 0 2,3203125
31 22 1 -1,4921875
30 23 1 0,66015625
62 49 1 -5,171875
62 49 1 -2,78125
30 23 1 1,76953125
62 49 0 0,953125
53 23 1 6,62890625
55 50 1 -4,18359375
56 47 1 3,1015625
55 54 1 4,0078125
55 54 0 10,7109375
55 54 0 18,5859375
55 54 0 23,4609375
55 54 0 23,0546875
55 54 0 20,7578125
55 54 0 20,1953125
55 54 0 18,4140625
55 54 0 17,4140625
55 54 0 17,2578125
55 54 0 16,8359375
55 54 0 13,2734375
55 54 0 9,4921875
42 53 1 0,9296875
4 3 1 0,26171875
57 47 1 0,49609375
55 54 0 3,9609375
55 54 0 5,1796875
55 54 0 3,3359375
55 54 0 1,9609375
55 54 0 2,0078125
55 54 0 2,0390625
42 52 1 0,1953125
47 56 1 -1,33984375
48 59 1 -0,4140625
50 50 1 1,421875
50 44 0 -0,01953125
36 49 1 0,05078125
37 33 1 0,03515625
51 0 0 65,46875
51 1 0 62,578125
53 4 1 44,05859375
53 4 0 29,94921875
53 4 1 31,54296875
53 4 1 32,19921875
53 4 1 30,26171875
53 4 1 31,41796875
53 4 0 32,30859375
53 4 1 35,10546875
53 4 1 36,96484375
53 4 0 38,04296875
53 4 0 39,77734375
53 4 0 39,93359375
54 6 0 45,19140625
54 7 0 61,15625
50 16 0 63,79296875
50 17 0 63,13671875
50 15 0 53,1015625
6 3 1 15,04296875
51 18 1 8,9609375
48 27 0 2,890625
48 27 1 11,4375
43 26 0 -0,609375
43 26 0 -2,3125
32 22 0 0,69921875
31 22 0 -2,1640625
30 23 0 2,72265625
30 23 1 2,42578125
54 21 1 3,76953125
57 38 1 -5,359375
56 48 1 0,6640625
57 47 0 7,55859375
56 51 0 13,7890625
56 51 1 17,1015625
55 53 0 21,6640625
55 54 0 22,1328125
55 54 0 21,7109375
55 54 0 23,2421875
55 54 0 20,4140625
55 54 0 17,1015625
55 54 0 17,3671875
55 54 0 15,2421875
55 54 0 13,6484375
55 54 0 15,7265625
55 54 0 16,3828125
55 54 0 14,2734375
55 54 0 7,9453125
54 55 1 1,30859375
36 36 0 0,11328125
38 30 0 -0,921875
57 47 1 0,51171875
55 54 0 1,1171875
57 48 1 -0,5234375
60 45 1 0,125
43 56 0 0,33984375
42 55 0 0,59765625
42 52 1 0,4453125
29 45 1 4,46484375
62 61 0 3,4375
52 50 1 0,87890625
29 35 1 -0,921875
44 57 1 0,5
55 54 0 11,5703125
52 2 1 48,203125
52 1 0 73,77734375
52 2 0 65,953125
53 4 1 57,85546875
53 4 1 37,96484375
53 4 1 29,58984375
53 4 1 29,15234375
53 4 0 31,65234375
53 4 0 33,05859375
53 4 0 36,35546875
53 4 0 37,88671875
53 4 0 41,26171875
53 4 0 42,44921875
55 7 1 4,67578125
52 13 1 7,828125
45 13 1 1,47265625
45 13 1 7,83203125
51 19 1 9,6171875
60 10 0 5,921875
48 27 1 8,671875
48 27 1 11,453125
43 26 1 -4,640625
48 27 1 11,09375
52 25 1 -0,64453125
43 26 1 1,03125
31 22 0 -0,2421875
43 25 1 -1,75390625
55 20 1 2,44921875
57 39 1 6,46484375
57 45 1 8,828125
57 47 1 7,85546875
57 48 1 15,8984375
57 48 1 23,8359375
56 51 1 25,9609375
56 52 1 22,7421875
55 53 0 21,5390625
55 54 0 19,4296875
55 54 0 19,2734375
55 54 0 19,0703125
55 54 0 16,9609375
55 54 0 16,0078125
55 54 0 14,2265625
55 54 0 12,4609375
55 54 0 11,5078125
55 54 0 10,2421875
55 54 0 11,1796875
55 54 0 9,8203125
55 54 0 7,5703125
55 54 0 3,6015625
36 37 1 0,79296875
35 35 1 1,4765625
38 30 0 -0,65625
60 43 1 -0,375
5 7 0 0,8828125
41 56 0 0,23046875
39 51 1 -0,80078125
44 57 1 0,671875
55 54 0 14,6171875
54 55 1 8,30859375
56 45 1 6,046875
54 57 1 7
55 53 1 0,5859375
57 49 1 -0,9140625
55 54 0 9,2265625
47 5 1 0,57421875
53 4 0 10,91796875
52 2 1 54,171875
53 4 1 65,60546875
53 4 0 64,43359375
53 4 1 54,68359375
53 4 1 35,46484375
53 4 0 29,63671875
53 4 1 32,51171875
53 4 0 37,98046875
53 4 0 42,79296875
53 4 0 20,29296875
52 12 1 3,34765625
60 10 0 8,46875
55 18 0 3,08203125
55 18 0 3,19140625
52 25 1 -2,45703125
52 25 1 -2,62890625
52 25 1 -1,12890625
46 11 1 -1,5390625
48 27 1 11,0625
43 26 1 0,53125
43 26 1 -1,578125
43 26 0 -2,28125
55 19 1 2,1171875
57 38 1 -5,640625
57 40 1 0,484375
40 28 0 4,23046875
57 44 1 14,984375
57 45 0 23,8125
57 47 0 27,13671875
57 48 1 28,6953125
57 48 1 26,3203125
57 48 1 23,5078125
56 51 0 21,0703125
56 52 1 18,8515625
55 53 0 18,2421875
55 54 0 16,7890625
55 54 0 15,1640625
55 54 0 15,5234375
55 54 0 13,1171875
55 54 0 13,0859375
55 54 0 10,5234375
55 54 0 9,4140625
55 54 0 8,3046875
55 54 0 7,0078125
55 54 0 4,4453125
55 54 0 1,1015625
57 48 1 -0,2421875
36 37 1 1,30859375
50 43 1 -0,2734375
35 35 1 1,5546875
3 4 0 0,41796875
38 31 1 1,171875
55 53 1 14,2421875
55 54 1 27,8671875
55 54 1 24,5234375
55 54 0 19,6640625
55 54 0 26,1328125
55 54 0 47,3671875
55 54 0 58,8984375
55 55 1 9,6328125
32 35 1 1,0625
55 54 0 19,9609375
53 4 1 -0,98828125
53 5 1 -1,01171875
5 0 1 1,4921875
53 4 0 25,40234375
53 4 1 61,93359375
54 5 0 67,109375
53 4 1 63,48046875
53 4 1 49,37109375
53 4 0 35,16796875
53 4 0 39,66796875
55 7 1 1,00390625
46 11 0 -2,1796875
60 10 1 8,546875
60 11 1 1,54296875
60 11 0 4,62109375
60 11 0 2,55859375
60 11 0 -1,41015625
46 11 1 -1,1171875
55 18 0 2,86328125
48 27 1 12,6875
60 11 0 -1,50390625
43 26 0 3,28125
44 26 1 1,25390625
58 37 1 8,62890625
58 39 1 23,046875
41 28 1 13,484375
41 29 0 14,625
41 29 0 20,015625
41 29 0 24,1875
57 44 1 26,890625
57 46 0 25,1328125
57 47 0 25,27734375
57 48 1 24,3203125
57 48 1 22,4921875
57 48 1 19,6328125
56 52 1 18,4296875
56 52 1 16,8828125
55 53 0 14,3203125
55 54 0 11,1796875
55 54 0 12,7578125
55 54 0 10,9296875
55 54 0 10,1796875
55 54 0 9,3359375
55 54 0 8,7890625
55 54 0 8,9140625
55 54 0 3,3671875
57 48 1 -0,1484375
59 43 1 -0,1484375
33 37 0 0,5078125
36 37 1 0,91796875
54 57 1 -3,09375
55 53 1 2,5703125
55 54 1 12,6953125
55 54 0 42,1953125
54 54 0 62,18359375
55 54 0 61,4921875
55 54 0 52,9453125
55 54 0 32,0546875
55 54 0 45,6953125
55 54 0 58,2265625
55 54 0 22,9609375
49 50 1 0,05078125
38 35 0 1,21484375
55 56 1 2,9140625
53 4 0 4,07421875
53 4 0 2,85546875
53 4 1 0,15234375
52 3 1 -0,90625
53 4 0 -0,86328125
52 2 1 40,046875
54 6 0 66,23828125
54 7 0 73,921875
53 4 1 57,91796875
52 12 1 12,92578125
60 10 1 6,546875
60 11 1 -3,86328125
61 10 1 1,04296875
60 11 0 4,23046875
46 11 1 3,9453125
60 11 0 -1,91015625
55 18 0 4,91015625
52 25 1 -2,84765625
60 11 0 0,57421875
60 11 0 3,74609375
44 24 1 2,546875
62 37 1 9,9375
60 37 0 27,25390625
60 38 0 26,38671875
59 39 0 31,828125
41 28 1 34,21875
41 29 1 31,453125
41 29 1 27,65625
41 29 0 19,34375
57 44 1 23,359375
57 45 1 23,96875
57 46 0 23,5078125
57 48 1 24,6953125
57 48 1 23,5703125
57 48 1 20,9296875
56 51 0 17,7734375
56 52 1 14,3359375
56 52 1 12,0390625
55 54 0 9,0390625
55 54 0 9,8046875
55 54 0 8,3203125
55 54 0 6,4765625
55 54 0 5,2265625
55 54 0 4,3828125
55 54 0 0,8515625
59 42 1 0,16015625
39 36 1 0,88671875
34 38 1 0,1328125
36 37 1 0,49609375
35 26 1 -0,16015625
41 35 1 -0,59375
54 54 0 8,12109375
55 54 0 35,1484375
55 54 0 58,8515625
55 54 1 61,1796875
55 54 1 62,4296875
55 54 0 63,4296875
54 57 0 74,203125
55 54 0 61,5703125
55 54 0 29,6484375
53 61 1 -1,2578125
53 62 1 1,015625
49 43 1 -0,79296875
49 46 1 0,04296875
53 4 1 2,30859375
53 4 0 5,91796875
53 4 1 6,01171875
53 4 1 5,54296875
53 4 1 0,85546875
5 1 1 0,88671875
53 4 0 16,15234375
52 2 1 34,9375
55 8 1 9,34765625
60 10 0 6,71875
60 11 1 -1,83203125
60 11 0 4,01171875
46 11 0 3,4765625
60 11 0 -2,26953125
60 11 0 -0,61328125
55 18 0 4,12890625
52 25 1 2,37109375
60 11 0 4,01171875
40 11 1 2,6484375
50 16 1 0,54296875
50 15 0 32,0078125
61 36 1 31,3984375
61 37 0 32,7421875
61 38 0 35,47265625
59 38 1 34,9140625
40 27 0 33,05078125
41 28 1 30,921875
41 29 1 29,890625
41 29 1 18,5625
41 29 0 23,046875
57 44 1 27,15625
57 46 0 22,3203125
57 47 0 23,54296875
57 48 1 23,0703125
57 48 1 20,3203125
57 48 1 15,9296875
56 51 0 11,3046875
56 52 1 9,3671875
56 52 1 4,8515625
55 54 0 2,6484375
57 47 1 1,57421875
54 54 1 3,19921875
54 54 0 8,63671875
55 53 1 12,2265625
55 54 1 17,6796875
55 54 1 17,6640625
55 53 1 15,4765625
55 54 1 24,1484375
55 54 1 42,8203125
55 54 0 52,5078125
55 54 0 51,8046875
55 54 0 59,1015625
55 52 0 67,48828125
55 53 0 63,0078125
55 54 0 62,7890625
55 54 0 59,7109375
55 54 0 50,5546875
55 54 0 37,6171875
55 56 1 4,8046875
58 53 1 0,91015625
61 51 1 0,2890625
51 56 1 -1,69140625
51 45 0 -0,15234375
12 14 0 -0,49609375
53 4 1 8,07421875
53 4 1 5,40234375
53 4 0 5,94921875
53 4 1 7,69921875
53 4 1 7,18359375
53 4 1 1,68359375
52 11 0 -1,26171875
46 12 0 5,35546875
60 10 1 5,515625
60 11 1 -2,66015625
60 11 0 1,99609375
46 11 0 -2,6953125
60 11 1 -0,25390625
46 11 0 0,1484375
60 11 0 -0,23828125
46 11 1 3,4140625
55 18 0 5,23828125
41 10 1 5,6875
50 15 1 28,0859375
50 15 0 31,8046875
50 15 0 33,4609375
50 15 0 36,9609375
60 36 1 34,55859375
61 38 0 34,01953125
59 38 1 34,5234375
59 39 0 33,96875
41 28 1 31,296875
41 29 1 28,578125
41 29 1 21,21875
41 29 0 19,84375
57 44 1 25,328125
57 45 1 23,15625
57 46 0 22,6796875
57 47 0 22,43359375
57 48 1 19,2578125
57 48 1 14,1015625
57 48 1 6,8828125
56 52 1 1,4765625
57 47 1 0,98046875
55 53 1 19,3046875
55 54 1 40,1640625
55 54 0 50,1484375
55 54 0 53,8515625
55 54 0 55,6328125
55 54 0 58,7734375
55 54 0 60,9765625
55 54 0 60,6953125
55 54 0 61,0546875
55 54 0 60,8046875
55 54 0 60,8515625
56 50 0 63,3515625
56 51 0 62,8828125
55 54 0 61,1640625
55 54 0 56,3359375
55 54 0 37,1015625
55 54 0 18,3046875
55 54 0 7,4140625
56 54 1 0,87890625
49 47 1 -0,625
51 52 0 -0,90234375
51 56 0 0,24609375
50 39 0 0,34765625
13 19 1 -0,08984375
13 17 0 -0,7265625
53 4 1 9,13671875
53 4 1 8,15234375
53 4 1 6,69921875
53 4 0 7,91796875
53 4 0 12,87109375
52 11 0 2,11328125
46 12 0 6,99609375
60 10 1 9,515625
60 11 1 -0,42578125
46 11 1 2,8359375
55 18 0 2,91015625
60 11 1 0,69921875
46 11 0 -1,3203125
60 11 1 -0,50390625
55 18 0 3,56640625
56 18 1 3,45703125
54 6 0 8,70703125
54 6 0 23,08203125
54 7 0 29,578125
50 15 0 36,8671875
50 15 0 36,1015625
50 15 0 36,2265625
61 36 1 35,8515625
62 38 1 33,45703125
60 38 0 32,13671875
59 38 1 33,2265625
40 27 0 31,16015625
41 28 1 30,234375
41 29 1 23,5625
41 29 0 10,265625
41 29 1 18,75
57 44 1 20,21875
57 45 1 20,0625
57 47 0 19,24609375
57 48 1 14,6796875
57 48 1 5,8359375
58 46 1 0,671875
56 51 1 14,0078125
56 51 1 42,6796875
56 52 1 54,3046875
55 54 0 55,0546875
55 54 0 55,3203125
55 54 0 55,8984375
55 54 0 57,4296875
55 54 0 56,1171875
55 54 0 57,3046875
55 54 0 58,6484375
55 54 0 58,0390625
55 54 0 58,9296875
55 54 0 58,9296875
55 54 0 58,5859375
55 54 0 48,5390625
55 54 0 16,0078125
15 19 1 -1,69921875
34 40 1 0,765625
38 29 0 -1,11328125
39 36 1 -1,09765625
36 34 0 1,9140625
21 22 1 0,38671875
52 56 1 -1,07421875
51 38 0 -0,33984375
54 46 1 -0,875
10 14 0 -0,703125
52 56 1 0,61328125
53 4 1 8,91796875
53 4 1 11,37109375
53 4 0 13,65234375
53 4 0 17,10546875
52 11 0 2,05078125
46 12 0 8,91796875
59 12 0 2,26171875
60 11 0 1,98046875
46 11 1 3,5234375
55 18 0 4,84765625
46 11 1 1,5546875
55 18 0 2,62890625
46 11 1 1,0859375
60 11 0 1,27734375
46 16 1 2,95703125
53 4 0 17,87109375
54 6 0 19,83203125
54 6 0 27,25390625
54 7 0 35,34375
50 15 0 39,4140625
50 15 0 35,4921875
50 15 0 34,7734375
50 15 0 33,7734375
61 37 0 31,2109375
61 38 0 30,97265625
59 38 1 31,0078125
59 39 0 31,0625
41 28 1 30,65625
41 29 1 26,765625
41 29 1 11,15625
41 29 1 12,375
57 44 1 18,6875
57 45 1 17,59375
57 46 0 13,5078125
57 47 1 6,16796875
58 46 1 1,359375
57 48 1 26,0390625
57 48 1 51,6953125
56 51 1 54,2734375
56 52 1 53,8203125
55 53 0 55,8359375
55 54 0 55,8515625
55 54 0 56,5546875
55 54 0 56,1796875
55 54 0 55,9453125
55 54 0 57,4453125
55 54 0 57,4921875
55 54 0 58,7421875
55 54 0 59,8203125
55 54 0 56,5859375
56 53 1 17,4453125
58 52 1 3,3125
52 56 1 -0,91796875
36 35 1 -0,47265625
37 32 1 -0,2890625
37 28 1 0,01171875
37 46 0 0,3125
47 51 1 0,08984375
22 17 1 0,45703125
22 21 0 -0,9765625
11 8 0 0,359375
50 62 1 -2,98828125
28 36 1 -1,15625
36 46 1 0,33984375
53 4 1 10,57421875
53 4 0 13,62109375
53 4 0 22,16796875
52 11 0 4,05078125
60 10 0 9,71875
60 11 1 -3,98828125
60 11 0 0,91796875
46 11 1 0,6328125
59 12 0 3,58984375
46 11 1 -0,3046875
55 18 0 2,86328125
60 11 1 2,76171875
40 11 1 -4,2578125
54 5 0 -0,359375
53 4 1 15,08984375
53 4 0 20,02734375
54 6 0 28,86328125
54 6 0 28,30078125
54 7 0 33,84375
50 15 0 36,7578125
50 15 0 33,9765625
50 15 0 34,0234375
50 15 0 32,0078125
60 36 1 30,08984375
60 37 0 28,78515625
60 38 0 29,16796875
59 38 1 30,9921875
40 27 0 28,80078125
40 28 0 25,99609375
41 29 1 14,0625
41 29 0 9,53125
41 29 0 17,84375
57 44 1 16,375
57 45 1 7,96875
57 46 1 0,6484375
57 48 1 25,0078125
57 48 1 51,7109375
57 48 1 53,0703125
56 51 1 52,5859375
56 52 1 54,6640625
56 52 1 53,5859375
55 53 0 53,8984375
55 54 0 54,0390625
55 54 0 54,3515625
55 54 0 54,7265625
55 54 0 55,5546875
55 54 0 55,9765625
55 54 0 57,4296875
55 54 0 54,9453125
55 55 0 17,4921875
60 55 1 -1,75390625
49 38 1 -0,06640625
34 28 0 -0,6015625
40 26 0 -0,28125
55 56 1 0,4453125
34 38 1 0,6484375
28 37 1 -1,8203125
41 36 0 -1,4453125
48 46 1 0,4296875
49 55 0 -0,76171875
14 10 1 -0,37109375
36 34 1 -0,9453125
34 26 0 -0,0625
57 55 1 -1,7734375
53 4 1 10,83984375
53 4 0 16,35546875
54 8 0 -1,93359375
60 10 0 10,796875
60 11 0 -1,51953125
60 11 0 1,76171875
46 11 1 0,3046875
60 11 0 -3,72265625
46 11 1 -2,7109375
60 11 1 -3,11328125
39 10 0 -12,53125
40 7 1 -2,16796875
52 2 0 4,9375
53 4 1 11,21484375
53 4 0 22,57421875
53 4 0 28,62109375
54 6 0 27,67578125
54 6 0 27,31640625
54 7 0 32,34375
54 7 0 32,640625
50 15 0 33,8359375
50 15 0 33,6796875
50 15 0 31,8359375
61 36 1 31,5234375
61 37 0 28,6640625
61 38 0 29,42578125
59 38 1 28,9453125
59 39 0 29,46875
41 28 1 26,234375
41 29 1 18,46875
41 29 0 7,984375
41 29 0 12,9375
57 44 1 10,5
57 45 1 0,1875
58 47 1 7,7265625
57 47 0 46,18359375
57 48 1 52,4140625
57 48 1 51,7265625
57 48 1 53,3203125
56 51 1 53,5546875
56 52 1 52,2421875
56 52 1 53,4921875
55 54 0 51,8203125
55 54 0 52,5390625
55 54 0 54,2109375
55 54 0 54,4765625
55 54 0 55,9140625
55 54 0 56,7734375
55 55 1 18,6171875
56 58 1 -0,1640625
49 49 1 -1,17578125
35 27 0 -2,34765625
3 3 1 -0,32421875
34 39 1 -1,9453125
36 25 1 0,14453125
36 34 1 0,1171875
41 37 1 0,04296875
51 41 1 0,73046875
15 10 0 0,640625
50 37 1 -0,4375
50 39 1 -0,21484375
51 45 1 -0,71484375
57 56 1 -2,1328125
57 61 1 -0,00390625
53 4 0 5,79296875
55 7 1 -2,30859375
60 10 0 10,015625
59 12 0 2,48046875
60 11 0 1,04296875
46 11 1 -0,4453125
59 12 0 3,16796875
46 11 1 -3,6328125
60 11 1 -2,01953125
57 5 1 -12,3046875
61 11 0 -0,69921875
52 2 0 10,8125
53 4 1 15,96484375
53 4 0 24,01171875
53 4 1 26,44921875
53 4 1 26,16796875
54 6 0 25,81640625
54 6 0 24,59765625
54 6 0 25,50390625
54 7 0 32,5625
50 15 0 34,1796875
50 15 0 32,3046875
50 15 0 30,4140625
50 15 0 30,3203125
60 36 1 27,40234375
61 38 0 26,23828125
60 38 0 27,60546875
59 39 0 29,109375
40 27 0 27,28515625
40 28 0 22,29296875
41 29 1 9,046875
41 29 0 6,203125
41 29 1 5
61 36 1 -0,0234375
57 45 0 28,796875
57 46 0 49,3671875
57 48 1 48,4921875
57 48 1 51,3671875
57 48 1 53,3515625
57 48 1 51,7734375
56 51 1 51,8828125
56 52 1 52,9296875
55 53 0 52,7265625
55 54 0 52,5078125
55 54 0 53,5390625
55 54 0 52,7109375
55 54 0 55,9921875
55 54 0 52,3359375
41 31 1 1,45703125
61 50 1 2,6796875
52 56 1 -1,21484375
34 39 1 -0,5234375
35 25 1 -0,25
29 35 1 -1,875
41 37 1 1,10546875
48 44 1 0,3828125
52 41 1 0,5625
51 43 1 0,34375
52 45 1 0,546875
51 52 1 -0,54296875
54 47 1 0,890625
61 55 0 -1,03125
62 56 1 -0,90625
59 60 1 1,421875
53 4 1 13,76171875
62 1 1 9,65625
59 12 0 3,65234375
60 11 0 1,52734375
46 11 1 1,6328125
59 12 0 3,48046875
46 11 1 -2,0234375
60 11 1 -2,48828125
46 12 0 6,02734375
56 18 1 7,17578125
53 4 0 22,27734375
53 4 1 17,87109375
53 4 0 27,41796875
53 4 1 28,37109375
53 4 0 26,04296875
53 4 0 26,10546875
53 4 1 25,48046875
54 6 0 25,51953125
54 6 0 25,08203125
54 7 0 32,75
50 15 0 33,8046875
50 15 0 32,0234375
50 15 0 32,1328125
50 15 0 29,8828125
62 37 0 27,171875
62 38 1 26,34765625
60 38 0 25,51171875
59 38 1 27,1484375
58 39 0 27,84375
41 28 1 26,359375
41 29 1 13,46875
59 42 1 -0,08984375
58 43 1 0,05859375
40 27 1 3,00390625
57 45 1 42,171875
57 46 0 48,2265625
57 47 0 49,18359375
57 48 1 51,3046875
57 48 1 51,3046875
57 48 1 51,7421875
56 51 1 51,0078125
56 52 1 51,7421875
56 52 1 52,6640625
55 53 0 53,5234375
55 54 0 55,1328125
55 54 0 54,3359375
55 54 0 56,9453125
55 54 0 26,3359375
58 61 1 -0,68359375
19 13 0 -0,01171875
51 42 1 0,046875
56 32 0 -0,01171875
36 35 1 0,63671875
53 31 1 0,07421875
57 34 1 -0,36328125
50 51 1 -0,25390625
54 42 0 0,0859375
54 47 1 1,171875
61 56 1 -1,5625
62 55 1 -1,375
61 57 1 1,9375
61 59 1 0,45703125
59 60 0 1,546875
28 35 1 0,51171875
0 0 0 0
2 62 1 4,8046875
5 34 0 10,19921875
5 34 0 11,08984375
2 62 1 6,9921875
2 62 1 10,4296875
2 62 1 9,5703125
2 62 1 14,3203125
2 62 1 22,1328125
2 62 1 11,7734375
6 58 1 3,80859375
0 9 1 -2,9140625
0 24 1 1,8125
0 25 1 3,3671875
0 25 1 5,1015625
0 25 1 4,3515625
2 22 1 4,53125
2 22 0 7,890625
2 22 0 7,265625
2 22 1 5,125
2 22 0 4,359375
2 22 1 5,359375
2 22 0 7,5625
3 46 1 -7,453125
3 46 0 -4,5625
3 46 1 -2,875
3 46 1 -3,765625
3 46 0 -5,09375
3 46 1 -6,640625
3 46 1 -7,625
2 22 0 8,40625
2 22 0 9,21875
2 22 1 6,6875
2 22 0 5,953125
2 22 0 9,5625
2 22 0 6,125
0 25 1 4,0390625
0 19 0 0,00390625
1 19 0 -0,27734375
0 21 1 0,37109375
0 29 1 -0,89453125
0 19 0 -0,65234375
1 13 0 -1,45703125
0 41 1 -1,03125
0 42 0 0,19921875
1 42 0 -1,0625
0 43 0 -0,68359375
0 43 1 -1,33984375
0 43 0 -0,24609375
0 49 1 3,2109375
5 58 0 -0,140625
4 44 1 4,265625
3 49 1 -5,71875
1 47 1 -1,625
0 46 0 -4,15625
0 47 0 -5,87109375
0 47 0 -3,35546875
0 47 0 -3,87109375
0 47 0 -4,79296875
0 15 1 -0,07421875
2 22 1 6,09375
0 61 1 3,2734375
0 41 0 -0,484375
1 42 1 0
50 0 0 3,07421875
39 51 0 0,2734375
40 54 0 -0,921875
5 33 1 14,40625
5 34 0 16,52734375
2 62 1 12,5703125
2 62 1 16,6640625
2 62 1 14,0546875
5 35 0 2,734375
0 8 1 -5,359375
0 10 1 -0,55859375
0 24 0 1,046875
0 25 1 3,3359375
2 22 1 0,3125
0 25 1 3,3671875
2 21 1 2,02734375
2 22 0 6,21875
2 22 0 6,5
2 22 0 5,515625
2 22 0 4,4375
2 22 1 2,15625
2 22 0 4,515625
2 22 0 7,1875
2 22 0 6,28125
2 22 0 9,515625
3 46 0 -7,640625
2 22 0 10,203125
2 22 0 10,59375
2 22 0 9,46875
2 22 0 7,328125
2 22 0 5,546875
2 22 0 10,1875
2 22 0 5,046875
2 22 0 2,375
2 23 0 4,5
0 25 1 2,4921875
0 31 1 0,0390625
0 14 1 -0,90625
0 13 0 0,515625
0 13 1 0,46875
0 13 0 0,25
1 12 1 1,21484375
0 36 1 0,78515625
0 38 0 -0,453125
0 41 0 -0,5625
0 43 1 0,80078125
0 44 0 0,60546875
0 44 0 0,10546875
0 45 1 0,4140625
1 40 1 -1,3203125
0 50 1 0,9765625
2 62 1 8,1015625
2 62 1 16,6015625
2 62 1 10,6015625
5 61 1 5,56640625
4 34 1 8,21875
1 59 1 2,80078125
1 62 1 3,81640625
1 62 1 -6,19921875
3 20 1 1,44921875
4 46 1 1,68359375
3 22 1 0,7109375
2 23 1 0,6875
2 42 1 3,48046875
50 0 0 1,51171875
39 24 0 -1,44140625
39 51 0 0,1640625
40 53 0 -0,90234375
44 62 1 0,12109375
5 22 1 29,46875
5 33 1 10,125
1 6 1 2,81640625
1 8 1 -0,828125
10 32 0 -0,00390625
11 29 1 1,09375
1 24 1 3,1328125
0 25 1 1,0390625
0 25 1 2,7421875
0 23 1 0,83203125
0 25 1 3,4140625
2 22 0 3,109375
2 22 0 5,109375
2 22 0 5,53125
2 22 0 4,359375
2 22 1 2,4375
2 22 1 7,28125
9 38 0 5,98046875
9 38 1 5,65234375
2 22 0 7,59375
2 22 0 5,65625
2 22 0 3,59375
2 23 0 3,640625
2 22 0 3,90625
0 25 1 6,5546875
0 25 1 7,0234375
0 25 1 7,4140625
0 25 1 2,1328125
1 27 1 1,1796875
1 27 1 -0,5859375
0 35 1 0,30859375
1 35 1 1,12890625
1 35 1 -1,76171875
1 36 1 -0,8984375
1 38 1 -1,87109375
0 37 1 -1,76171875
0 36 0 -0,15234375
0 37 0 0,12890625
0 37 0 0,11328125
2 41 1 -2,6328125
2 41 1 -1,7578125
9 41 1 -0,23046875
2 46 1 1,3359375
2 42 1 -3,95703125
1 41 0 0,1953125
1 15 1 1,2109375
2 57 1 2,17578125
2 62 1 2,7890625
2 62 1 15,5078125
2 62 1 19,3046875
2 62 1 23,9765625
2 62 1 26,8046875
2 62 1 26,7578125
2 62 1 36,6015625
